"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2009010739702";;"2009";"1";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";;;;;;"126.06"
"2009010739703";;"2009";"1";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";;;;;;"10598.42"
"2009020739701";;"2009";"2";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";;;;;;"4173.99"
"2009020739702";;"2009";"2";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";;;;;;"1058.5"
"2009020739703";;"2009";"2";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";;;;;;"8886"
"2009030739701";;"2009";"3";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";;;;;;"4585.66"
"2009030739702";;"2009";"3";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";;;;;;"19.09"
"2009030739703";;"2009";"3";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";;;;;;"8660.97"
"152188";"4";"2009";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"Celesc";;"2009-05-07";;"26.4"
"152189";"4";"2009";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"Celesc";;"2009-05-07";;"122.77"
"152183";"3";"2009";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"Cetecol";;"2009-05-05";;"93.13"
"178482";"2";"2009";"7";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81338568000119";"AUTO POSTO SERRAMAR";;"2009-07-21";;"149.5"
"178481";"2";"2009";"7";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81338568000119";"AUTO POSTO SERRAMAR";;"2009-07-30";;"144"
"178483";"1";"2009";"7";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07470211000137";"COMÉRCIO DE ALIMENTOS SUZUKI LTDA. - EPP";"9524/2009";"2009-07-05";;"267.85"
"178498";"1";"2009";"7";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMERCIO DE AUTOMÓVEIS";"285941";"2009-07-31";;"2031"
"178499";"1";"2009";"7";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMERCIO DE AUTOMÓVEIS";"285943";"2009-07-31";;"4171"
"178485";"2";"2009";"7";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07818203000210";"FAMILIA TAGLIARI";;"2009-07-17";;"57.15"
"178480";"2";"2009";"7";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"POSTO GALO";;"2009-07-14";;"150"
"178484";"1";"2009";"7";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00188041000153";"RESTAURANTE PONTA DAS CARANHAS";;"2009-07-12";;"382.25"
"188359";"4";"2009";"8";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000.244.409";"2009-08-06";;"11.17"
"188360";"4";"2009";"8";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000.244.410";"2009-08-06";;"21.12"
"188358";"4";"2009";"8";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000.244.407";"2009-08-06";;"80.14"
"188367";"3";"2009";"8";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001565359";"2009-08-20";;"116.73"
"188366";"3";"2009";"8";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001565278";"2009-08-20";;"116.73"
"188364";"3";"2009";"8";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001557259";"2009-08-20";;"218.15"
"188363";"3";"2009";"8";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001557178";"2009-08-20";;"232.29"
"188365";"3";"2009";"8";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"820015573300";"2009-08-20";;"268.9"
"188368";"4";"2009";"8";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03420926000639";"GLOBAL VILLAGE LTDA.";"00563375160";"2009-08-19";;"892"
"188370";"3";"2009";"8";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"79417093000104";"ILHAMAR EMPREENDIMENTOS IMOBILIARIOS LTDA.";"800000000006321-7";"2009-08-06";;"2190.73"
"188361";"4";"2009";"8";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04206050014645";"TIM CELULAR S.A.";"343267457";"2009-08-14";;"254.21"
"188369";"1";"2009";"8";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"83646984001424";"A ANGELONI & CIA LTDA.";"477150";"2009-08-27";;"18.67"
"152182";"3";"2009";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"Cetecol";;"2009-05-05";;"93.13"
"152185";"3";"2009";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"Cetecol";;"2009-05-05";;"174.08"
"152186";"3";"2009";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"Cetecol";;"2009-05-05";;"185.36"
"152184";"3";"2009";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"Cetecol";;"2009-05-05";;"214.56"
"152196";"4";"2009";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03420926000639";"GLOBAL VILLAGE TELECOM LTDA.";"0052397248-0";"2009-04-19";;"824.48"
"152193";"3";"2009";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"79417093000104";"ILHAMAR EMP. IMOBILIARIOS LTDA.";;"2009-04-16";;"2190.73"
"152190";"4";"2009";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04206050014645";"Tim";;"2009-05-07";;"357.78"
"152192";"1";"2009";"4";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"83646984001424";"Angeloni";"462918";"2009-04-08";;"49.14"
"152187";"4";"2009";"4";"NEUTO DE CONTO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"08336783000190";"Celesc";;"2009-05-07";;"59.35"
"152191";"1";"2009";"4";"NEUTO DE CONTO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"85396638000146";"Setor 1  ";"042536";"2009-04-29";;"156.4"
"152174";"1";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83156075000193";"Auto Posto N. Sra. de Lourdes";"158896";"2009-04-04";;"105.99"
"152175";"1";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00125318000280";"Auto Posto Rio das Pedras";"037641";"2009-04-02";;"158.02"
"152176";"1";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"86243243000176";"Churrascaria Urca";"153058";"2009-04-03";;"32"
"152167";"1";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"86243243000176";"Churrascaria Urca";"153062";"2009-04-04";;"54"
"152166";"1";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07470211000137";"Comércio de Alimentos";"8637";"2009-04-03";;"200.2"
"152168";"1";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07470211000137";"Comércio de Alimentos Suzuki";"09121";"2009-04-16";;"183.15"
"152195";"1";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMERCIO DE AUTOMOVEIS LTDA.";"276277";"2009-04-30";;"4171"
"152194";"1";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMERCIO DE AUTOMÓVEIS LTDA.";"276283";"2009-04-30";;"2031"
"152181";"1";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06941151000120";"Hotel Aliança Express";"48300";"2009-04-02";;"115.25"
"152180";"1";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04145287000107";"Hotel e Restaurante do Mauri";"007147";"2009-04-02";;"45"
"188362";"1";"2009";"8";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85396638000146";"SETOR 1 - MATERIAIS DE ESCRITÓRIO";"043449";"2009-08-28";;"178.3"
"188356";"1";"2009";"8";"NEUTO DE CONTO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"73293987000153";"A&D LOJA DE CONVENIENCIAS LTDA.";"009526";"2009-08-06";;"85.3"
"188357";"1";"2009";"8";"NEUTO DE CONTO";"Divulgação da atividade parlamentar";"08314013000147";"DIARIO DA CIDADE";"000443";"2009-08-17";;"500"
"188355";"1";"2009";"8";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83156075000193";"AUTO POSTO NOSSA SENHORA DE LOURDES LTDA.";"161232";"2009-08-14";;"67"
"188353";"1";"2009";"8";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07919248000108";"CHURRASCARIA PEGORINI";"004581";"2009-08-16";;"435.82"
"188371";"1";"2009";"8";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMERCIO DE AUTOMOVEIS LTDA.";"289079";"2009-08-31";;"2031"
"188372";"1";"2009";"8";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMERCIO DE AUTOMÓVEIS LTDA.";"289081";"2009-08-31";;"4171"
"188354";"1";"2009";"8";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83420505000132";"FACCIO & FILHOS LTDA.";"274362";"2009-08-14";;"90"
"188352";"1";"2009";"8";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01019348000193";"MINUTA BUFFET";"30583";"2009-08-05";;"95.48"
"188351";"2";"2009";"8";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"82803248000155";"POSTO COELHO";;"2009-08-14";;"177.05"
"188348";"2";"2009";"8";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83421552000109";"POSTO DE ABASTECIMENTO SAMUARA LTDA.";;"2009-08-14";;"36.01"
"188350";"2";"2009";"8";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"POSTO GALO";;"2009-08-11";;"100"
"188349";"2";"2009";"8";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"POSTO GALO";;"2009-08-15";;"150"
"188347";"2";"2009";"8";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"POSTO GALO";;"2009-08-25";;"108"
"199043";"4";"2009";"9";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC DISTRIBUIÇÃO";"000243164";"2009-09-04";;"11.91"
"199044";"4";"2009";"9";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC DISTRIBUIÇÃO";"000243168";"2009-09-04";;"35.29"
"199042";"4";"2009";"9";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC DISTRIBUIÇÃO";"000243160";"2009-09-04";;"79.17"
"199050";"3";"2009";"9";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001579066";"2009-09-22";;"121.95"
"199049";"3";"2009";"9";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001578922";"2009-09-22";;"121.95"
"199047";"3";"2009";"9";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001570948";"2009-09-22";;"227.94"
"152179";"1";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07218731000157";"Lanchonete e Restaurante Serramar";"065275";"2009-04-01";;"31.6"
"152173";"2";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00376885000128";"Posto Bertamoni";;"2009-04-04";;"130.02"
"152170";"2";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"72202971000125";"Posto Camarão";;"2009-04-06";;"100"
"152169";"2";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81849846000100";"Posto do Garoto ";;"2009-04-03";;"112.01"
"152171";"2";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"Posto Galo";;"2009-04-14";;"136.03"
"152172";"2";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"Posto Galo";;"2009-04-22";;"145"
"152177";"1";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83428250000154";"San Willas Hotel";"109805";"2009-04-02";;"120"
"152178";"1";"2009";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05666377000106";"Sayonara Grill";"005472";"2009-04-02";;"30"
"163600";"1";"2009";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000.248.091";"2009-05-07";;"11.13"
"163601";"1";"2009";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000.248.094";"2009-05-07";;"24.07"
"163599";"1";"2009";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000.248.089";"2009-05-07";;"89.62"
"163605";"3";"2009";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001524750";"2009-05-22";;"94.95"
"163606";"3";"2009";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001524830";"2009-05-22";;"94.95"
"163603";"3";"2009";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001516730";"2009-05-22";;"177.46"
"163602";"3";"2009";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001516650";"2009-05-22";;"189.02"
"163604";"3";"2009";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001516811";"2009-05-22";;"218.75"
"163610";"4";"2009";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03420926000639";"GLOBAL VILLAGE TELECOM LTDA.";"00533786170";"2009-05-19";;"609.62"
"163609";"3";"2009";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"79417093000104";"ILHAMAR EMP. IMOBILIARIOS LTDA.";"8000000000059449";"2009-05-06";;"2190.73"
"163607";"4";"2009";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04206050014645";"TIM CELULAR S.A.";"313699710";"2009-05-14";;"241.14"
"163611";"1";"2009";"5";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"83646984001424";"A. ANGELONI & CIA. LTDA.";"467065";"2009-05-22";;"24.57"
"199046";"3";"2009";"9";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001570867";"2009-09-22";;"242.72"
"199048";"3";"2009";"9";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"81807976000172";"CETECOL";"82001571081";"2009-09-22";;"280.96"
"199052";"4";"2009";"9";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03420926000639";"GLOBAL VILLAGE TELECOM LTDA.";"00573502120";"2009-09-19";;"1036.22"
"199051";"3";"2009";"9";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"79417093000104";"ILHAMAR EMP. IMOBILIARIOS LTDA.";"8000000000064620";"2009-09-30";;"2190.73"
"199053";"4";"2009";"9";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04206050014645";"TIM CELULAR S.A";;"2009-09-14";;"313.57"
"207016";"1";"2009";"9";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"92821701005764";"A NOTÍCIA - ZERO HORA EDITORA  JORNALÍSTICA S.A ";"009872";"2009-09-30";;"234"
"199054";"1";"2009";"9";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"60579703000148";"EMPRESA FOLHA DA MANHÃ";"0708401";"2009-09-08";;"385.9"
"199045";"1";"2009";"9";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85396638000146";"SETOR 1 - MATERIAIS DE ESCRITÓRIO LTDA.";"043675";"2009-09-28";;"231.1"
"199029";"2";"2009";"9";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81338568000119";"AUTO POSTO SERRAMAR";;"2009-09-01";;"115"
"199040";"1";"2009";"9";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08342411000258";"BRASILIA ALVORADA HOTEL";"077451";"2009-09-18";;"81.12"
"199037";"1";"2009";"9";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMÉRCIO DE AUTOMÓVEIS";"455598";"2009-09-30";;"2031"
"199041";"1";"2009";"9";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMERCIO DE AUTOMOVEIS LTDA.";"455599";"2009-09-30";;"4171"
"199038";"1";"2009";"9";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"21866389000122";"HOTEL 3 IRMÃOS  - MARCOS ARAUJO COSTA";"006029";"2009-09-12";;"61.5"
"199030";"2";"2009";"9";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02045202000185";"MARINA PONTA DA AREIA";;"2009-09-06";;"199.03"
"199035";"2";"2009";"9";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03071326000106";"POSTO CENTRO LTDA.";;"2009-09-25";;"160"
"199031";"2";"2009";"9";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"POSTO GALO";;"2009-09-22";;"151"
"199034";"2";"2009";"9";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02314908000286";"POSTO VILA RICA";;"2009-09-14";;"120.01"
"199036";"1";"2009";"9";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08609098000190";"RESTAURANTE SOXIKO";"000058";"2009-09-10";;"135"
"199032";"2";"2009";"9";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"64232523000146";"REZENDE & MORAIS LTDA.";;"2009-09-12";;"150"
"163608";"1";"2009";"5";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85396638000146";"SETOR I MATERIAIS DE ESCRITÓRIO LTDA.";"042764";"2009-05-27";;"219.5"
"163631";"3";"2009";"5";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05858851000193";"TRIBUNAL REGIONAL ELEITORAL DE SANTA CATARINA";"8O";"2009-05-29";;"277.5"
"163614";"3";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09313969000197";"AUTOPISTA LITORAL SUL S.A.";"80239";"2009-05-30";;"1.1"
"163617";"3";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09313969000197";"AUTOPISTA LITORAL SUL S.A.";"52357";"2009-05-30";;"1.1"
"163616";"3";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09313969000197";"AUTOPISTA LITORAL SUL S.A.";"83058";"2009-05-30";;"1.1"
"163615";"3";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09313969000197";"AUTOPISTA LITORAL SUL S.A.";"82733";"2009-05-30";;"1.1"
"163618";"3";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09325109000173";"AUTOPISTA PLANALTO SUL S.A.";"1441";"2009-05-02";;"2.7"
"163619";"3";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09325109000173";"AUTOPISTA PLANALTO SUL S.A.";"1162";"2009-05-02";;"2.7"
"163627";"2";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07919248000108";"CHURRASCARIA PEGORINI";;"2009-05-10";;"474.82"
"163626";"2";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00108775000185";"COLONIAL PRODUTOS E SERVIÇOS LTDA.";;"2009-05-04";;"130"
"163629";"2";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00108775000185";"COLONIAL PRODUTOS E SERVIÇOS LTDA.";;"2009-05-15";;"100"
"163622";"2";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00108775000185";"COLONIAL PRODUTOS E SERVIÇOS LTDA.";;"2009-05-28";;"156.01"
"163630";"1";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07919248000108";"CRURRASCARIA PEGORINI";"004876";"2009-05-30";;"95.48"
"163612";"1";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMERCIO DE AUTOMOVEIS LTDA.";"279383";"2009-06-01";;"4171"
"163613";"1";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMÉRCIO DE AUTOMOVEIS LTDA.";"279384";"2009-06-01";;"2031"
"163624";"2";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09314845000126";"POSTO DAS TORRES COMERCIO DE COMBUSTIVEIS LTDA.";;"2009-05-02";;"100"
"163621";"2";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07163053000172";"POSTO DE COMBUSTÍVEIS SINAL VERDE LTDA.";;"2009-05-30";;"120"
"163623";"2";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"POSTO GALO LTDA.";;"2009-05-02";;"151.99"
"163628";"2";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02742589000129";"POSTO RUA DEP. DIOMICIO FREITAS - FLORIANOPOLIS";;"2009-05-14";;"100"
"163625";"2";"2009";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07818203000210";"RESTAURANTE FAMILIA TAGLIARI";;"2009-05-04";;"55.08"
"199033";"2";"2009";"9";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09456550000194";"RODOSNACK LANCHONETE E RESTAURANTE JUNDIAI LTDA.";;"2009-09-30";;"39.96"
"199039";"1";"2009";"9";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"62413877003420";"TRYP PAULISTA - MELIÁ BRASIL ADM. HOTELEIRA E COMERCIAL LTDA.";"147339";"2009-09-29";;"262.75"
"207190";"4";"2009";"10";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"221411";"2009-10-06";;"12.03"
"207189";"4";"2009";"10";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"221412";"2009-10-06";;"29.97"
