"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"251520";"2";"2010";"3";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05859056000110";"ANTONIO'S RESTAURANTE";"012926";"2010-03-28";;"151.5"
"251517";"1";"2010";"3";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81338568000119";"AUTO POSTO SERRAMAR LTDA.";"158566";"2010-03-30";;"1195"
"251516";"1";"2010";"3";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00239275000182";"CASA DA COMIDA ITALIANA CAPELARI";"019777";"2010-03-30";;"48"
"251523";"4";"2010";"3";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08336783000190";"CELESC";"000520751";"2010-03-08";;"20.32"
"251534";"1";"2010";"3";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMERCIO DE AUTOMOVEIS LTDA.";"460541";"2010-03-31";;"2031"
"251535";"1";"2010";"3";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMERCIO DE AUTOMOVEIS LTDA.";"460540";"2010-03-31";;"4171"
"251521";"2";"2010";"3";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83646984002404";"POSTO ANGELONI";"257172";"2010-03-28";;"165.69"
"251518";"2";"2010";"3";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00376885000128";"POSTO BERTAMONI LTDA.";"158683";"2010-03-30";;"66.53"
"251519";"2";"2010";"3";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"POSTO GALO LTDA.";"141588";"2010-03-10";;"170"
"251515";"1";"2010";"3";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04121556000197";"RESTAURANTE LINDACAP";"041013";"2010-03-20";;"532.3"
"261058";"4";"2010";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000526864";"2010-04-07";;"12.09"
"261059";"4";"2010";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000526865";"2010-04-07";;"19.2"
"261057";"4";"2010";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000526862";"2010-04-07";;"162.81"
"261054";"3";"2010";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"CONDOMINIO EDIFICIO COMERCIAL MIRAGE TOWER";"G23/108";"2010-04-27";;"109.82"
"261053";"3";"2010";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"CONDOMINIO EDIFICIO COMERCIAL MIRAGE TOWER";"G22/107";"2010-04-27";;"109.82"
"261051";"3";"2010";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"CONDOMINIO EDIFICIO COMERCIAL MIRAGE TOWER";"0503/027";"2010-04-27";;"205.26"
"234042";"2";"2010";"1";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06789439000121";"COOP. DE CONSUMO DO PARANA";"125480";"2010-01-15";;"103.5"
"234036";"1";"2010";"1";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08938097000190";"ESTACIONAMENTO EURO LTDA";"6594";"2010-01-11";;"140"
"234054";"2";"2010";"1";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08222174000100";"POSTO ABRANCHES";"0073333";"2010-01-29";;"100"
"234038";"1";"2010";"1";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06093295000174";"REST. E LANCHONETE COLOGNY";"027726";"2010-01-15";;"52"
"234037";"1";"2010";"1";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05926419000192";"REST. PANORÂMICO VILA VELHA";"120973";"2010-01-15";;"28.3"
"234044";"1";"2010";"1";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04078395000104";"THOME & WOICIECHOSKI LTDA";"7206";"2010-01-22";;"13.76"
"234047";"1";"2010";"1";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93209765012476";"WAL MART BRASIL";"86835";"2010-01-27";;"119.83"
"234046";"1";"2010";"1";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09262880000149";"ZUCCHINI RESTAURANTE";"0768";"2010-01-25";;"8.8"
"244381";"1";"2010";"2";"OSMAR DIAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76535764032185";"BRASIL TELECOM S/A";"1002000793721";"2010-02-25";;"719.78"
"244382";"1";"2010";"2";"OSMAR DIAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76535764032185";"BRASIL TELECOM S/A";"1002000883597";"2010-02-25";;"1131.17"
"244350";"3";"2010";"2";"OSMAR DIAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04442387000197";"CONDOMINIO GOLDEN BUSINESS";"5060210";"2010-02-09";;"282.42"
"244380";"1";"2010";"2";"OSMAR DIAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04368898000106";"COPEL DISTRIBUIÇÃO";"001723182";"2010-02-25";;"57.38"
"244365";"1";"2010";"2";"OSMAR DIAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33530486000129";"EMBRATEL";"28274";"2010-02-17";;"55.6"
"244379";"1";"2010";"2";"OSMAR DIAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33530486000129";"EMBRATEL";"000031150";"2010-02-24";;"43.92"
"244349";"1";"2010";"2";"OSMAR DIAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"84922681000135";"NET PARANA COMUNICAÇÕES";"42562";"2010-02-08";;"102.9"
"244385";"1";"2010";"2";"OSMAR DIAS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"80798960000188";"ANTONIO APARECIDO LORDANI";"1012";"2010-02-25";;"328.7"
"244386";"1";"2010";"2";"OSMAR DIAS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"76773118000114";"BANCA BOM JESUS ";"7406";"2010-02-25";;"724"
"244337";"2";"2010";"2";"OSMAR DIAS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85487858000185";"GLOBAL SERVIÇOS DE CORREIOS";"1402";"2010-02-02";;"28.7"
"261050";"3";"2010";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"CONDOMINIO EDIFICIO COMERCIAL MIRAGE TOWER";"0502/026";"2010-04-27";;"218.57"
"261052";"3";"2010";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"CONDOMINIO EDIFICIO COMERCIAL MIRAGE TOWER";"0504/028";"2010-04-27";;"252.98"
"261063";"4";"2010";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03420926000639";"GLOBAL VILLAGE TELECOM LTDA.";"0065430794-0";"2010-04-19";;"885.7"
"261049";"3";"2010";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"79417093000104";"ILHAMAR EMP. IMOBILIARIOS LTDA.";"80000000000007562-2";"2010-04-16";;"2198.2"
"261062";"4";"2010";"4";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04206050014645";"TIM CELULAR S.A.";"429853515";"2010-04-14";;"419.63"
"261047";"1";"2010";"4";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"83646984001424";"A. ANGELONI & CIA. LTDA.";"500555";"2010-04-07";;"98.51"
"261055";"1";"2010";"4";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"92821701005764";"A NOTÍCIA (JORNAL)";"011974";"2010-04-01";;"234"
"261034";"1";"2010";"4";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"73293987000153";"A&D LOJA DE CONVENIENCIAS LTDA. ";"000074";"2010-04-01";;"25.4"
"261056";"1";"2010";"4";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"72354533000182";"MARIALENE SIMIONI DE LIMA - ME";"2935";"2010-04-08";;"330"
"261045";"1";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83156075000193";"AUTO POSTO NOSSA SENHORA DE LOURDES LTDA.";"165644";"2010-04-17";;"145.85"
"261039";"2";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81338568000119";"AUTO POSTO SERRAMAR";"010970";"2010-04-27";;"143"
"261043";"2";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81338568000119";"AUTO POSTO SERRAMAR LTDA.";"003419";"2010-04-04";;"136.01"
"261038";"2";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00678076000170";"CHOPERIA CHOPP CHAPLIN LTDA.";"000009";"2010-04-17";;"35.75"
"261060";"1";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMERCIO DE AUTOMOVEIS LTDA.";"461427";"2010-05-03";;"2031"
"261061";"1";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMERCIO DE AUTOMOVEIS LTDA.";"461424";"2010-05-03";;"4171"
"261040";"2";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83646984002404";"POSTO ANGELONI";"121466";"2010-04-23";;"140.51"
"261036";"2";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"82803248000155";"POSTO COELHO LTDA.";"062829";"2010-04-17";;"14"
"244336";"2";"2010";"2";"OSMAR DIAS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85487858000185";"GLOBAL SERVIÇOS DE CORREIOS";"1098";"2010-02-02";;"31.5"
"244383";"1";"2010";"2";"OSMAR DIAS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"06912543000757";"LM CARTUCHOS";"2873";"2010-02-25";;"90"
"244387";"1";"2010";"2";"OSMAR DIAS";"Divulgação da atividade parlamentar";"07131817000148";"FASE/2 CONSULT. PUBLICIDADE";"165";"2010-02-26";;"4500"
"244384";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"78289055000150";"AUTO POSTO TS LTDA";"1998";"2010-02-25";;"1864.38"
"244346";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04171220000139";"AUTO POSTO VENDRAMIN LTDA";"231839";"2010-02-06";;"95.86"
"244376";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"84974468000177";"CHURRASCARIA PAVAN LTDA";"50965";"2010-02-24";;"93.28"
"244348";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"78712817000180";"DISTRIBUIDORA BEBIDAS DINOS";"38006";"2010-02-08";;"66.4"
"244351";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01354447000121";"DUNE CAR WASH";"0711";"2010-02-09";;"270"
"244355";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08938097000190";"ESTACIONAMENTO EURO LTDA";"7047";"2010-02-12";;"120"
"244345";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08683549000130";"F MAHLE & CIA LTDA";"002476";"2010-02-06";;"37.2"
"244339";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07483479000103";"JARDINS GRILL";"38706";"2010-02-04";;"241.8"
"244372";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09331069000172";"KAFFEE HAUS";"4399";"2010-02-17";;"53.6"
"244361";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"75365460000112";"LANCHONETE TIO PATINHAS";"613738";"2010-02-14";;"32"
"244371";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"75365460000112";"LANCHONETE TIO PATINHAS";"613817";"2010-02-17";;"49.5"
"244375";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03146491000171";"LELLIS TRATTORIA";"20754";"2010-02-22";;"376"
"244377";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05082035000130";"PARADA DO PÃO DE QUEIJO";"89098";"2010-02-24";;"20"
"244374";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08222174000100";"POSTO BRANCHES";"011185";"2010-02-19";;"100"
"244378";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04384551000157";"POSTO CAFE";"098168";"2010-02-24";;"100"
"244340";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"73368011000100";"POSTO FLORIDA";"151804";"2010-02-04";;"125"
"244373";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"75901876000108";"POSTO J";"060152";"2010-02-17";;"140.03"
"244335";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"82275678000141";"POSTO SILVA JARDIM";"128568";"2010-02-02";;"123"
"244341";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05672705000179";"REST. DOM GABRIEL LTDA";"40976";"2010-02-05";;"224.73"
"261044";"2";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83298125000177";"POSTO GALLI LTDA.";"128052";"2010-04-01";;"101.74"
"261041";"2";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"POSTO GALO - KO";"106443";"2010-04-16";;"159.86"
"261037";"2";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83512855000129";"RESTAURANTE CHURRAS DO GRINGO LTDA.";"044726";"2010-04-17";;"11"
"261032";"1";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02183083000127";"SÃO JOAQUIM PARK HOTEL";"008975";"2010-04-16";;"100"
"261033";"1";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02183083000127";"SÃO JOAQUIM PARK HOTEL";"008973";"2010-04-16";;"100"
"261046";"1";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02183083000127";"SÃO JOAQUIM PARK HOTEL LTDA.";"008974";"2010-04-16";;"100"
"261042";"2";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"79515896000100";"TANIA CIRLEI SGARBOSSA ALVES";"167601";"2010-04-17";;"149.35"
"261035";"2";"2010";"4";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09340635000102";"TRIZOTO & CIA LTDA. ME";"013874";"2010-04-01";;"30.6"
"268226";"4";"2010";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000.629.763";"2010-05-06";;"12.12"
"268225";"4";"2010";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000.629.764";"2010-05-06";;"52.11"
"268227";"4";"2010";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08336783000190";"CELESC";"000.629.762";"2010-05-06";;"86.86"
"268235";"3";"2010";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"CONDOMIÍNIO ED. COMERCIAL MIRAGE TOWER";"162861";"2010-05-22";;"109.82"
"268234";"3";"2010";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"CONDOMIÍNIO ED. COMERCIAL MIRAGE TOWER";"162853";"2010-05-22";;"109.82"
"268237";"3";"2010";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"CONDOMIÍNIO ED. COMERCIAL MIRAGE TOWER";"162063";"2010-05-22";;"205.26"
"268238";"3";"2010";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"CONDOMIÍNIO ED. COMERCIAL MIRAGE TOWER";"162055";"2010-05-22";;"218.57"
"268236";"3";"2010";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03660593000100";"CONDOMIÍNIO ED. COMERCIAL MIRAGE TOWER";"162071";"2010-05-22";;"252.98"
"268240";"4";"2010";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03420926000639";"GLOBAL VILLAGE TELECOM LTDA.";"00667319280";"2010-05-19";;"974.33"
"268233";"3";"2010";"5";"NEUTO DE CONTO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"79417093000104";"ILHAMAR EMP. IMOBILIARIOS LTDA.";"8000000000077170";"2010-05-17";;"2198.2"
"268241";"4";"2010";"5";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"73838328000155";"EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS";"16389";"2010-05-26";;"23.35"
"244362";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05926419000192";"REST. PANORAMICO VILA VELHA";"122326";"2010-02-14";;"55.5"
"244342";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02221531000563";"RODONORTE";"111465";"2010-02-06";;"5.6"
"244343";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02221531000997";"RODONORTE";"150901";"2010-02-06";;"7.4"
"244344";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02221531000644";"RODONORTE";"113569";"2010-02-06";;"8"
"244357";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02221531000563";"RODONORTE";"119061";"2010-02-13";;"5.6"
"244356";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02221531001101";"RODONORTE";"109138";"2010-02-13";;"7.4"
"244359";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02221531000997";"RODONORTE";"112512";"2010-02-13";;"7.4"
"244360";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02221531001020";"RODONORTE";"170495";"2010-02-13";;"7.4"
"244358";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02221531000644";"RODONORTE";"108171";"2010-02-13";;"8"
"244370";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02221531000563";"RODONORTE";"114237";"2010-02-17";;"5.6"
"244368";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02221531000997";"RODONORTE";"150398";"2010-02-17";;"7.4"
"244366";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02221531001101";"RODONORTE";"160108";"2010-02-17";;"7.4"
"244367";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02221531001020";"RODONORTE";"170495";"2010-02-17";;"7.4"
"244369";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02221531000644";"RODONORTE";"119079";"2010-02-17";;"8"
"244364";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02191601000740";"RODOVIAS INTEGRADAS DO PR.";"922681";"2010-02-16";;"5.3"
"244363";"2";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02191601000740";"RODOVIAS INTEGRADAS DO PR.";"927128";"2010-02-16";;"5.3"
"244347";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10271890000120";"TROPILHA GRILL CHURRASCARIA";"7882";"2010-02-06";;"613"
"244354";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10271890000120";"TROPILHA GRILL CHURRASCARIA";"7963";"2010-02-11";;"419.21"
"244353";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"85463008000490";"VERDE VALE ESTACIONAM.";"771";"2010-02-11";;"140"
"244334";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09262880000149";"ZUCCHINI RESTAURANTE";"0776";"2010-02-01";;"8.8"
"244338";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09262880000149";"ZUCCHINI RESTAURANTE";"0781";"2010-02-03";;"14.5"
"244352";"1";"2010";"2";"OSMAR DIAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09262880000149";"ZUCCHINI RESTAURANTE";"0783";"2010-02-10";;"7.5"
"257127";"1";"2010";"3";"OSMAR DIAS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"80798960000188";"ANTONIO APARECIDO LORDANI";"1014";"2010-03-31";;"358.75"
"268246";"2";"2010";"5";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85396638000146";"SETOR 1 MATERIAIS DE ESCRITÓRIO LTDA.";"028986";"2010-05-19";;"25"
"268245";"2";"2010";"5";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85396638000146";"SETOR 1 MATERIAIS DE ESCRITÓRIO LTDA.";"029021";"2010-05-19";;"82.37"
"268248";"2";"2010";"5";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85396638000146";"SETOR 1 MATERIAIS DE ESCRITÓRIO LTDA.";"029175";"2010-05-24";;"32.3"
"268249";"2";"2010";"5";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85396638000146";"SETOR 1 MATERIAIS DE ESCRITÓRIO LTDA.";"029482";"2010-05-27";;"29.23"
"268239";"1";"2010";"5";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85396638000146";"SETOR 1 MATERIAIS DE ESCRITÓRIO LTDA.";"045482";"2010-05-28";;"266.5"
"268247";"2";"2010";"5";"NEUTO DE CONTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85396638000146";"SETOR 1 MATERIAIS DE ESCRÍTÓRIO LTDA.";"029167";"2010-05-21";;"21.36"
"268250";"2";"2010";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81338568000119";"AUTO POSTO SERRAMAR";"021492";"2010-05-31";;"150.6"
"268228";"1";"2010";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81338568000119";"AUTO POSTO SERRAMAR LTDA.";"157809";"2010-05-20";;"550.56"
"268229";"1";"2010";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07470211000137";"COMÉRCIO DE ALIMENTOS SUZUKI LTDA. - EPP";"11349";"2010-05-16";;"179.74"
"268232";"1";"2010";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMÉRCIO DE AUTOMÓVEIS LTDA.";"462325";"2010-05-31";;"2031"
"268231";"1";"2010";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83262923000149";"DIMAS COMÉRCIO DE AUTOMÓVEIS LTDA.";"462328";"2010-05-31";;"4171"
"268242";"1";"2010";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09967852006400";"HOTELARIA ACCOR BRASIL S/A";"370061";"2010-05-28";;"170"
"268252";"2";"2010";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01401005000512";"POSTO DA ILHA";"017921";"2010-05-01";;"100"
"268251";"2";"2010";"5";"NEUTO DE CONTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81326258000346";"POSTO GALO LTDA.";"112262";"2010-05-07";;"148"
