"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2193463";"6";"2023";"1";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"QDMNZC";"2023-01-11";"Companhia Aérea: LATAM, Localizador: QDMNZC. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3634 - BSB / JPA - 12/01/23; ";"2142.27"
"2193443";"6";"2023";"1";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"QEIPYD";"2023-01-11";"Companhia Aérea: LATAM, Localizador: QEIPYD. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3634 - BSB / JPA - 12/01/23; ";"2142.27"
"2193465";"6";"2023";"1";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"XALWIQ";"2023-01-17";"Companhia Aérea: LATAM, Localizador: XALWIQ. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3635 - JPA / BSB - 17/01/23; ";"2812.99"
"2193445";"6";"2023";"1";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"TUXELB";"2023-01-17";"Companhia Aérea: LATAM, Localizador: TUXELB. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3635 - JPA / BSB - 17/01/23; ";"2812.99"
"2193468";"6";"2023";"1";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"TATUAK";"2023-01-19";"Companhia Aérea: LATAM, Localizador: TATUAK. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3636 - BSB / JPA - 19/01/23; ";"2142.27"
"2193454";"6";"2023";"1";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"TBPDOG";"2023-01-19";"Companhia Aérea: LATAM, Localizador: TBPDOG. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3636 - BSB / JPA - 19/01/23; ";"2142.27"
"2193469";"6";"2023";"1";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"YKEVNU";"2023-01-23";"Companhia Aérea: LATAM, Localizador: YKEVNU. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3635 - JPA / BSB - 24/01/23; ";"2158.99"
"2193457";"6";"2023";"1";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"FZPRED";"2023-01-23";"Companhia Aérea: LATAM, Localizador: FZPRED. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3635 - JPA / BSB - 24/01/23; ";"2158.99"
"2193470";"6";"2023";"1";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"SMECWJ";"2023-01-25";"Companhia Aérea: LATAM, Localizador: SMECWJ. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3636 - BSB / JPA - 26/01/23; ";"2526.27"
"2193460";"6";"2023";"1";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"VYEBRI";"2023-01-26";"Companhia Aérea: LATAM, Localizador: VYEBRI. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3636 - BSB / JPA - 26/01/23; ";"2526.27"
"2192811";"6";"2023";"1";"ROBERTO ROCHA";"Passagens aéreas, aquáticas e terrestres nacionais";"29868794000191";"H3I AGENCIA DE TURISMO - RELP TURISMO";"KDQJZL";"2023-01-08";"Companhia Aérea: LATAM, Localizador: KDQJZL. Passageiros: FRANCISCO DE ASSIS MORAES MARINHO (Matrícula 301465, COMISSIONADO), Voo: 3604 - BSB/SLZ - 13/01/23; FRANCISCO DE ASSIS MORAES MARINHO (Matrícula 301465, COMISSIONADO), Voo: 3605 - SLZ/BSB - 19/01/23; ";"2163.19"
"2192593";"3";"2023";"1";"RODRIGO CUNHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"41069650110";"DENISE GAMA WENZEL";;"2023-01-10";"DESPESA DE ALUGUEL DE ESCRITÓRIO DE APOIO DO SENADOR RODRIGO CUNHA EM MACEIÓ - JANEIRO 2023";"2700"
"2193709";"4";"2023";"1";"RODRIGO CUNHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"12272084000100";"EQUATORIAL ENERGIA";"8938220";"2023-01-30";"DESPESA DE ENERGIA ELÉTRICA DO ESCRITÓRIO DE APOIO DO SENADOR RODRIGO CUNHA EM MACEIÓ/AL - JANEIRO 2023";"178.93"
"2194093";"7";"2023";"1";"RODRIGO CUNHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"TELEFÔNICA BRASIL S/A";"1126357806";"2023-02-01";"DESPESA DE TELEFONE CELULAR DO SEANDOR RODRIGO CUNHA - JANEIRO 2023";"114.66"
"2192739";"7";"2023";"1";"RODRIGO CUNHA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"16907400000115";"ALERTRACK SOLUÇÕES EM TECNOLOGIA LTDA ME";"7621";"2023-01-19";"DESPESA DE LOCAÇÃO DE SOFT DA SAC DIGITAL DO SENADOR RODRIGO CUNHA";"508"
"2193025";"7";"2023";"1";"RODRIGO CUNHA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"28994710000101";"ANDRE LUIS PIMENTEL GOMES DE MORAIS ALMEIDA";"21";"2023-01-26";"DESPESA DE SERVIÇO DE DESIGNER DO SENADOR RODRIGO CUNHA";"2500"
"2192369";"7";"2023";"1";"RODRIGO CUNHA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"41103410000145";"C5 SERVIÇOS DE COMUNICAÇÃO LTDA";"65";"2023-01-09";"DESPESA DE SERVIÇO DE PRODUÇÃO DE MATERIAL DE COMUNICAÇÃO DO SENADOR RODRIGO CUNHA";"4000"
"2192437";"7";"2023";"1";"RODRIGO CUNHA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"33077895000111";"ITAMACLYSON OLIVERIA SILVA";"89";"2023-01-10";"DESPESA DE PRODUÇÃO DE MATERIAL DE COMUNICAÇÃO DO SENADOR RODIRGO CUNHA";"2000"
"2192594";"7";"2023";"1";"RODRIGO CUNHA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"23892349000180";"JA COMUNICAÇÃO LTDA - ME";"554";"2023-01-16";"DESPESA DE SERVIÇO DE PRODUÇÃO DE MATERIAL DE COMUNICAÇÃO DO SENADOR RODRIGO CUNHA";"2000"
"2192438";"7";"2023";"1";"RODRIGO CUNHA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05682917000137";"PRESS COMUNICAÇÕES SS";"550";"2023-01-10";"DESPESA DE SERVIÇO DE PRODUÇÃO DE COMUNICAÇÃO DO SENADOR RODRIGO CUNHA";"7740"
"2192606";"7";"2023";"1";"RODRIGO CUNHA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"30379230000174";"RAIMUNDO BARRETO DE SOUSA JUNIOR";"50";"2023-01-18";"DESPESA DE SERVIÇO DE PLANEJAMENTO DE AÇÕES ESTRATEGICAS DO SENADOR RODRIGO CUNHA";"6500"
"2193471";"6";"2023";"1";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"QGNMEL";"2023-01-29";"Companhia Aérea: LATAM, Localizador: QGNMEL. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3637 - JPA / BSB - 30/01/23; ";"3061.99"
"2194015";"1";"2023";"2";"VENEZIANO VITAL DO RÊGO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01443988000126";"LOCACENTER- LOCADORA DE AUTOMÓVEIS  LTDA-ME";"18510";"2023-02-02";;"5500"
"2194773";"1";"2023";"2";"VENEZIANO VITAL DO RÊGO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01443988000126";"LOCACENTER- LOCADORA DE AUTOMÓVEIS  LTDA-ME";"18510";"2023-02-02";;"5500"
"2194732";"6";"2023";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"09296295000160";"AZUL";"YDWCGL";"2023-02-16";"Companhia Aérea: AZUL, Localizador: YDWCGL. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 4431 - BSB / REC - 17/02/23; ";"1825.27"
"2194719";"6";"2023";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"07575651000159";"GOL";"HSKGMC";"2023-02-25";"Companhia Aérea: GOL, Localizador: HSKGMC. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 1731 - JPA / BSB - 27/02/23; ";"1940.97"
"2194764";"6";"2023";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"07575651000159";"GOL";"GLXOXY";"2023-02-25";"Companhia Aérea: GOL, Localizador: GLXOXY. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 1731 - JPA / BSB - 27/02/23; ";"1940.97"
"2194715";"6";"2023";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"LIIMMR";"2023-02-09";"Companhia Aérea: LATAM, Localizador: LIIMMR. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3634 - BSB / JPA - 10/02/23; ";"2666.27"
"2194721";"6";"2023";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"YAMOBJ";"2023-02-09";"Companhia Aérea: LATAM, Localizador: YAMOBJ. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3634 - BSB / JPA - 10/02/23; ";"2666.27"
"2194717";"6";"2023";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"SRBRSN";"2023-02-13";"Companhia Aérea: LATAM, Localizador: SRBRSN. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3635 - JPA / BSB - 14/02/23; ";"2874.99"
"2194725";"6";"2023";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"LTZCBJ";"2023-02-13";"Companhia Aérea: LATAM, Localizador: LTZCBJ. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3635 - JPA / BSB - 14/02/23; ";"2874.99"
"2194718";"6";"2023";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33937681000178";"LATAM";"USWQOZ";"2023-02-16";"Companhia Aérea: LATAM, Localizador: USWQOZ. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3636 - BSB / JPA - 17/02/23; ";"2228.27"
"2196021";"4";"2023";"3";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"07575651000159";"GOL";"BPNJSB";"2023-02-28";"Companhia Aérea: GOL, Localizador: BPNJSB. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 1730 - BSB / JPA - 01/03/23; ";"2609.27"
"2195978";"4";"2023";"1";"RODRIGO CUNHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"16670085006277";"LOCALIZA RNT A CAR S/A";"531765";"2023-01-30";"DESPESA DE LOCAÇÃO DE VEÍCULO SENADOR RODRIGO CUNHA";"407.99"
"2193713";"7";"2023";"1";"RODRIGO CUNHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"12975538000109";"SERVIÇOS AUTOMOTIVOS PONTA VERDE LTDA";"2962";"2023-02-08";"DESPESA DE COMBUSTÍVEL DO MÊS DE JANEIRO 2023 DO SENADOR RODRIGO CUNHA";"3456.1"
"2192740";"6";"2023";"1";"RODRIGO CUNHA";"Passagens aéreas, aquáticas e terrestres nacionais";"26480780000108";"LM EMPRESA DE TURISMO LTDA";"KVAKBE";"2023-01-07";"Companhia Aérea: LATAM, Localizador: KVAKBE. Passageiros: RODRIGO SANTOS CUNHA (Matrícula 341566, PARLAMENTAR), Voo: 3174 - CGH - MCZ - 08/01/23; RODRIGO SANTOS CUNHA (Matrícula 341566, PARLAMENTAR), Voo: 3919 - SDU - CGH - 08/01/23; ";"1704.12"
"2193560";"6";"2023";"1";"RODRIGO CUNHA";"Passagens aéreas, aquáticas e terrestres nacionais";"26480780000108";"LM EMPRESA DE TURISMO LTDA";"UILCAG";"2023-01-18";"Companhia Aérea: GOL, Localizador: UILCAG. Passageiros: RODRIGO SANTOS CUNHA (Matrícula 341566, PARLAMENTAR), Voo: 1999 - MCZ - BSB - 25/01/23; ";"1361.09"
"2193966";"3";"2023";"2";"RODRIGO CUNHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"41069650110";"DENISE GAMA WENZEL";;"2023-02-10";"DESPESA DE ALUGUEL DO ESCRITÓRIO DE APOIO DO SENADOR RODRIGO CUNHA EM MACEIÓ - FEVEREIRO 2023";"2700"
"2195275";"7";"2023";"2";"RODRIGO CUNHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"12272084000100";"EQUATORIAL ENERGIA";"010389412";"2023-02-28";"DESPESA DE ENRGIA ELETRÍCA DO ESCRITÓRIO DE APOIO DO SENADOR RODRIGO CUNHA";"205.7"
"2195276";"4";"2023";"2";"RODRIGO CUNHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"TELEFÔNICA BRASIL S/A";"312668152";"2023-03-01";"DESPESA DE TELEFONE CELULAR DO SENADOR RODRIGO CUNHA - FEVEREIRO 2023";"205.39"
"2194854";"7";"2023";"2";"RODRIGO CUNHA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"16907400000115";"ALERTRACK SOLUÇÕES EM TECNOLOGIA LTDA ME";"7791";"2023-02-20";"DESPESA DE LOCAÇÃO DE SOFT DA SAC DIGITAL DAS REDES SOCIAL DO SENADOR RODRIGO CUNHA";"508"
"2193568";"7";"2023";"2";"RODRIGO CUNHA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"41103410000145";"C5 SERVIÇOS DE COMUNICAÇÃO LTDA";"68";"2023-02-07";"DESPESA DE PRODUÇÃO DE MATERIAL DE COMUNICAÇÃO DO SENADOR RODRIGO CUNHA";"2000"
"2193834";"7";"2023";"2";"RODRIGO CUNHA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"33077895000111";"ITAMACLYSON OLIVERIA SILVA";"90";"2023-02-08";"DESPESA DE PRODUÇÃO DE MATERIAL DE COMUNICAÇÃO DO SENADOR RODRIGO CUNHA";"2000"
"2193833";"7";"2023";"2";"RODRIGO CUNHA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"23892349000180";"JA COMUNICAÇÃO LTDA - ME";"572";"2023-02-08";"DESPESA DE SERVIÇO DE PRODUÇÃO DE MATERIAL DE COMUNICAÇÃO DIGITALDO SENADOR RODRIGO CUNHA";"2000"
"2193569";"7";"2023";"2";"RODRIGO CUNHA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"18988283000197";"LUCIANO RAIMUNDO MILANO";"51";"2023-02-07";"DESPESA DE PRODUÇÃO DE COMUNICAÇÃO DAS AÇÕES DO SENADOR RODRIGO CUNHA";"6000"
"2193630";"2";"2023";"1";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05825216000100";"AUTO POSTO BELÉM LTDA.";"498641";"2023-01-27";;"300"
"2193177";"2";"2023";"1";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01240986000130";"AUTO POSTO FERROVIÁRIO LTDA.";"000147886";"2023-01-11";;"300"
"2193626";"2";"2023";"1";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"23826300000120";"AUTO POSTO SERRA LESTE";"187459";"2023-01-01";;"457.72"
"2193627";"2";"2023";"1";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06266344000476";"LORENA COMERCIO DE PRODUTOS DE PETROLEO";"260991";"2023-01-17";;"100"
"2193625";"2";"2023";"1";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14068639000113";"PACHECO E KAPP LTDA";"187243";"2023-01-25";;"100"
"2193629";"2";"2023";"1";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10840785000164";"PINHEIRO SANTOS COMERCIO DE";"3643";"2023-01-26";;"100"
"2193628";"2";"2023";"1";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02280133007288";"POSTO ICCAR LTDA";"14735";"2023-01-29";;"100"
"2193631";"2";"2023";"1";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04253381000171";"POSTO MAGUARI LTDA.";"170993";"2023-01-21";;"200"
"2193632";"2";"2023";"1";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14514225000170";"POSTO 40 HORAS COMERCIO VAREJISTA DE COMBUSTIVEIS";"00260407";"2023-01-08";;"100"
"2193624";"2";"2023";"1";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"28298039000156";"REDE POSTO POMBAL LTDA.";"000247084";"2023-01-10";;"200.05"
"2195604";"6";"2023";"1";"ZEQUINHA MARINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"22052777000132";"Exceller Tour";"YELR8V";"2023-01-06";"Companhia Aérea: AZUL, Localizador: YELR8V. Passageiros: JOSÉ DA CRUZ MARINHO (Matrícula 341141, PARLAMENTAR), Voo: 4210 - MARABÁ/BELÉM - 08/01/23; ";"1739.25"
"2193290";"6";"2023";"1";"ZEQUINHA MARINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"22052777000132";"Exceller Tour";"JK218Q";"2023-01-09";"Companhia Aérea: AZUL, Localizador: JK218Q. Passageiros: JOSÉ DA CRUZ MARINHO (Matrícula 341141, PARLAMENTAR), Voo: 4112 - BEL/MARABÁ - 11/01/23; ";"1502.51"
"2193158";"6";"2023";"1";"ZEQUINHA MARINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"22052777000132";"Exceller Tour";"PJW4RG";"2023-01-17";"Companhia Aérea: AZUL, Localizador: PJW4RG. Passageiros: JOSÉ DA CRUZ MARINHO (Matrícula 341141, PARLAMENTAR), Voo: 4210 - MAB/BELÉM - 18/01/23; ";"1381.27"
"2193157";"6";"2023";"1";"ZEQUINHA MARINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"22052777000132";"Exceller Tour";"LLNFIG";"2023-01-17";"Companhia Aérea: GOL, Localizador: LLNFIG. Passageiros: ANDERSON PAULO DA FONSECA COSTA (Matrícula 354470, COMISSIONADO), Voo: 1897 - BEL/BSB - 21/01/23; ANDERSON PAULO DA FONSECA COSTA (Matrícula 354470, COMISSIONADO), Voo: 1774 - BSB/BELÉM - 24/01/23; ";"2299.66"
"2193159";"6";"2023";"1";"ZEQUINHA MARINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"22052777000132";"Exceller Tour";"ZDWHPL";"2023-01-20";"Companhia Aérea: AZUL, Localizador: ZDWHPL. Passageiros: JOSÉ DA CRUZ MARINHO (Matrícula 341141, PARLAMENTAR), Voo: 4460 - BEL/MAB - 21/01/23; ";"1795.82"
"2193291";"6";"2023";"1";"ZEQUINHA MARINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"22052777000132";"Exceller Tour";"VWKGFP";"2023-01-27";"Companhia Aérea: TAM, Localizador: VWKGFP. Passageiros: JOSÉ DA CRUZ MARINHO (Matrícula 341141, PARLAMENTAR), Voo: 3611 - BEL/BSB - 31/01/23; ";"2508.76"
"2194675";"4";"2023";"2";"ZEQUINHA MARINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"66970229026476";"CLARO NXT TELECOMUNICAÇÕES S.A";"0002101786";"2023-02-17";;"398.54"
"2194684";"3";"2023";"2";"ZEQUINHA MARINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"35044969000149";"DOMANI PARTICIPAÇÕES SA.";"S/N";"2023-03-01";;"4300"
"2194677";"7";"2023";"2";"ZEQUINHA MARINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04895728000180";"EQUATORIAL ENERGIA";"037264719";"2023-02-06";;"204.32"
"2194676";"7";"2023";"2";"ZEQUINHA MARINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04895728000180";"EQUATORIAL ENERGIA";"037712861";"2023-02-06";;"382.1"
"2194678";"7";"2023";"2";"ZEQUINHA MARINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"06855175000752";"SERVI SAN LTDA.";"5046";"2023-02-27";;"4274.1"
"2194683";"7";"2023";"2";"ZEQUINHA MARINHO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"08672139000193";"C2A SEVIÇOS EM TECNOLOGIA DA INFORMATICA EIRELI";"8448";"2022-03-01";;"475"
"2195731";"7";"2023";"2";"ZEQUINHA MARINHO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"38124995000175";"COLETIVO DIGITALL AGENCIA DE MARKETING LTDA.";"202300000000024";"2023-03-16";;"15000"
"2194667";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00475314000140";"AUTO POSTO ALIANCA";"028315";"2023-02-22";;"100.01"
"2193977";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01240986000130";"AUTO POSTO FERROVIÁRIO LTDA.";"00153349";"2023-02-03";;"200.08"
"2194437";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01240986000130";"AUTO POSTO FERROVIÁRIO LTDA.";"000153981";"2023-02-06";;"100"
"2194435";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01240986000130";"AUTO POSTO FERROVIÁRIO LTDA.";"000450185";"2023-02-08";;"100"
"2194666";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01240986000130";"AUTO POSTO FERROVIÁRIO LTDA.";"154884";"2023-02-10";;"300"
"2195967";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01240986000130";"AUTO POSTO FERROVIÁRIO LTDA.";"000452687";"2023-02-16";;"100.01"
"2194663";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01240986000130";"AUTO POSTO FERROVIÁRIO LTDA.";"158112";"2023-02-23";;"80"
"2196137";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07845121000183";"NASSER E FEITOZA COMÉRCIO DE COMBUSTIVEIS LTDA.";"58533";"2023-02-24";;"354.07"
"2193984";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14068639000113";"PACHECO E KAPP LTDA";"000188111";"2023-02-12";;"200"
"2193985";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02280133007288";"POSTO ICCAR LTDA";"14905";"2023-02-02";;"200"
"2193638";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02280133000194";"POSTO ICCAR LTDA";"112454";"2023-02-05";;"100"
"2193986";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02280133007288";"POSTO ICCAR LTDA";"15114";"2023-02-08";;"319.99"
"2193639";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02280133002219";"POSTO ICCAR LTDA.";"154080";"2022-02-03";;"100.11"
"2194438";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02280133002219";"POSTO ICCAR LTDA.";"154867";"2023-02-14";;"310.05"
"2193989";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14514225000251";"POSTO 40 HORAS COM. VAREJIJSTA DE COMBUSTIVEIS LTDA.";"3487";"2023-02-07";;"50"
"2193988";"2";"2023";"2";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"20601881000294";"RUBAO AUTO POSTO";"9388";"2023-02-12";;"264"
"2193643";"6";"2023";"2";"ZEQUINHA MARINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"22052777000132";"Exceller Tour";"KXVGQV";"2023-02-01";"Companhia Aérea: LATAM, Localizador: KXVGQV. Passageiros: JOSÉ DA CRUZ MARINHO (Matrícula 341141, PARLAMENTAR), Voo: 3609 - BEL/BSB - 06/02/23; ";"1471.62"
